Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_SumOfFitnessScore
81,88,0.5806451,0.5806451
81,89,0.5806451,0.5806451
81,90,0.5806451,0.5806451
81,91,0.5806451,0.5806451
81,92,0.5806451,0.5806451
81,93,0.5806451,0.5806451
81,94,0.5806451,0.5806451
81,95,0.5806451,0.5806451
81,96,0.5806451,0.5806451
81,97,0.5806451,0.5806451
81,98,0.5806451,0.5806451
81,99,0.5806451,0.5806451
82,0,0.5806451,0.5806451
82,1,0.5806451,0.5806451
82,2,0.5806451,0.5806451
82,3,0.5806451,0.5806451
82,4,0.5806451,0.5806451
82,5,0.5806451,0.5806451
82,6,0.5806451,0.5806451
82,7,0.5806451,0.5806451
82,8,0.5806451,0.5806451
82,9,0.5806451,0.5806451
82,10,0.5806451,0.5806451
82,11,0.5806451,0.5806451
82,12,0.5806451,0.5806451
82,13,0.5806451,0.5806451
82,14,0.5806451,0.5806451
82,15,0.5806451,0.5806451
82,16,0.5806451,0.5806451
82,17,0.5806451,0.5806451
82,18,0.5806451,0.5806451
82,19,0.5806451,0.5806451
82,20,0.5806451,0.5806451
82,21,0.5806451,0.5806451
82,22,0.5806451,0.5806451
82,23,0.5806451,0.5806451
82,24,0.5806451,0.5806451
82,25,0.5806451,0.5806451
82,26,0.5806451,0.5806451
82,27,0.5806451,0.5806451
82,28,0.5806451,0.5806451
82,29,0.5806451,0.5806451
82,30,0.5806451,0.5806451
82,31,0.5806451,0.5806451
82,32,0.5806451,0.5806451
82,33,0.5806451,0.5806451
82,34,0.5806451,0.5806451
82,35,0.5806451,0.5806451
82,36,0.5806451,0.5806451
82,37,0.5806451,0.5806451
82,38,0.5806451,0.5806451
82,39,0.5806451,0.5806451
82,40,0.5806451,0.5806451
82,41,0.5806451,0.5806451
82,42,0.5806451,0.5806451
82,43,0.5806451,0.5806451
82,44,0.5806451,0.5806451
82,45,0.5806451,0.5806451
82,46,0.5806451,0.5806451
82,47,0.5806451,0.5806451
82,48,0.5806451,0.5806451
82,49,0.5806451,0.5806451
82,50,0.5806451,0.5806451
82,51,0.5806451,0.5806451
82,52,0.5806451,0.5806451
82,53,0.5806451,0.5806451
82,54,0.5806451,0.5806451
82,55,0.5806451,0.5806451
82,56,0.5806451,0.5806451
82,57,0.5806451,0.5806451
82,58,0.5806451,0.5806451
82,59,0.5806451,0.5806451
82,60,0.5806451,0.5806451
82,61,0.5806451,0.5806451
82,62,0.5806451,0.5806451
82,63,0.5806451,0.5806451
82,64,0.5806451,0.5806451
82,65,0.5806451,0.5806451
82,66,0.5806451,0.5806451
82,67,0.5806451,0.5806451
82,68,0.5806451,0.5806451
82,69,0.5806451,0.5806451
82,70,0.5806451,0.5806451
82,71,0.5806451,0.5806451
82,72,0.5806451,0.5806451
82,73,0.5806451,0.5806451
82,74,0.5806451,0.5806451
82,75,0.5806451,0.5806451
82,76,0.5806451,0.5806451
82,77,0.5806451,0.5806451
82,78,0.5806451,0.5806451
82,79,0.5806451,0.5806451
82,80,0.5806451,0.5806451
82,81,0.5806451,0.5806451
82,82,0.5806451,0.5806451
82,83,0.5806451,0.5806451
82,84,0.5806451,0.5806451
82,85,0.5806451,0.5806451
82,86,0.5806451,0.5806451
82,87,0.5806451,0.5806451
82,88,0.5806451,0.5806451
82,89,0.5806451,0.5806451
82,90,0.5806451,0.5806451
82,91,0.5806451,0.5806451
82,92,0.5806451,0.5806451
82,93,0.5806451,0.5806451
82,94,0.5806451,0.5806451
82,95,0.5806451,0.5806451
82,96,0.5806451,0.5806451
82,97,0.5806451,0.5806451
82,98,0.5806451,0.5806451
82,99,0.5806451,0.5806451
83,0,0.5806451,0.5806451
83,1,0.5806451,0.5806451
83,2,0.5806451,0.5806451
83,3,0.5806451,0.5806451
83,4,0.5806451,0.5806451
83,5,0.5806451,0.5806451
83,6,0.5806451,0.5806451
83,7,0.5806451,0.5806451
83,8,0.5806451,0.5806451
83,9,0.5806451,0.5806451
83,10,0.5806451,0.5806451
83,11,0.5806451,0.5806451
83,12,0.5806451,0.5806451
83,13,0.5806451,0.5806451
83,14,0.5806451,0.5806451
83,15,0.5806451,0.5806451
83,16,0.5806451,0.5806451
83,17,0.5806451,0.5806451
83,18,0.5806451,0.5806451
83,19,0.5806451,0.5806451
83,20,0.5806451,0.5806451
83,21,0.5806451,0.5806451
83,22,0.5806451,0.5806451
83,23,0.5806451,0.5806451
83,24,0.5806451,0.5806451
83,25,0.5806451,0.5806451
83,26,0.5806451,0.5806451
83,27,0.5806451,0.5806451
83,28,0.5806451,0.5806451
83,29,0.5806451,0.5806451
83,30,0.5806451,0.5806451
83,31,0.5806451,0.5806451
83,32,0.5806451,0.5806451
83,33,0.5806451,0.5806451
83,34,0.5806451,0.5806451
83,35,0.5806451,0.5806451
83,36,0.5806451,0.5806451
83,37,0.5806451,0.5806451
83,38,0.5806451,0.5806451
83,39,0.5806451,0.5806451
83,40,0.5806451,0.5806451
83,41,0.5806451,0.5806451
83,42,0.5806451,0.5806451
83,43,0.5806451,0.5806451
83,44,0.5806451,0.5806451
83,45,0.5806451,0.5806451
83,46,0.5806451,0.5806451
83,47,0.5806451,0.5806451
83,48,0.5806451,0.5806451
83,49,0.5806451,0.5806451
83,50,0.5806451,0.5806451
83,51,0.5806451,0.5806451
83,52,0.5806451,0.5806451
83,53,0.5806451,0.5806451
83,54,0.5806451,0.5806451
83,55,0.5806451,0.5806451
83,56,0.5806451,0.5806451
83,57,0.5806451,0.5806451
83,58,0.5806451,0.5806451
83,59,0.5806451,0.5806451
83,60,0.5806451,0.5806451
83,61,0.5806451,0.5806451
83,62,0.5806451,0.5806451
83,63,0.5806451,0.5806451
83,64,0.5806451,0.5806451
83,65,0.5806451,0.5806451
83,66,0.5806451,0.5806451
83,67,0.5806451,0.5806451
83,68,0.5806451,0.5806451
83,69,0.5806451,0.5806451
83,70,0.5806451,0.5806451
83,71,0.5806451,0.5806451
83,72,0.5806451,0.5806451
83,73,0.5806451,0.5806451
83,74,0.5806451,0.5806451
83,75,0.5806451,0.5806451
83,76,0.5806451,0.5806451
83,77,0.5806451,0.5806451
83,78,0.5806451,0.5806451
83,79,0.5806451,0.5806451
83,80,0.5806451,0.5806451
83,81,0.5806451,0.5806451
83,82,0.5806451,0.5806451
83,83,0.5806451,0.5806451
83,84,0.5806451,0.5806451
83,85,0.5806451,0.5806451
83,86,0.5806451,0.5806451
83,87,0.5806451,0.5806451
83,88,0.5806451,0.5806451
83,89,0.5806451,0.5806451
83,90,0.5806451,0.5806451
83,91,0.5806451,0.5806451
83,92,0.5806451,0.5806451
83,93,0.5806451,0.5806451
83,94,0.5806451,0.5806451
83,95,0.5806451,0.5806451
83,96,0.5806451,0.5806451
83,97,0.5806451,0.5806451
83,98,0.5806451,0.5806451
83,99,0.5806451,0.5806451
84,0,0.5806451,0.5806451
84,1,0.5806451,0.5806451
84,2,0.5806451,0.5806451
84,3,0.5806451,0.5806451
84,4,0.5806451,0.5806451
84,5,0.5806451,0.5806451
84,6,0.5806451,0.5806451
84,7,0.5806451,0.5806451
84,8,0.5806451,0.5806451
84,9,0.5806451,0.5806451
84,10,0.5806451,0.5806451
84,11,0.5806451,0.5806451
84,12,0.5806451,0.5806451
84,13,0.5806451,0.5806451
84,14,0.5806451,0.5806451
84,15,0.5806451,0.5806451
84,16,0.5806451,0.5806451
84,17,0.5806451,0.5806451
84,18,0.5806451,0.5806451
84,19,0.5806451,0.5806451
84,20,0.5806451,0.5806451
84,21,0.5806451,0.5806451
84,22,0.5806451,0.5806451
84,23,0.5806451,0.5806451
84,24,0.5806451,0.5806451
84,25,0.5806451,0.5806451
84,26,0.5806451,0.5806451
84,27,0.5806451,0.5806451
84,28,0.5806451,0.5806451
84,29,0.5806451,0.5806451
84,30,0.5806451,0.5806451
84,31,0.5806451,0.5806451
84,32,0.5806451,0.5806451
84,33,0.5806451,0.5806451
84,34,0.5806451,0.5806451
84,35,0.5806451,0.5806451
84,36,0.5806451,0.5806451
84,37,0.5806451,0.5806451
84,38,0.5806451,0.5806451
84,39,0.5806451,0.5806451
84,40,0.5806451,0.5806451
84,41,0.5806451,0.5806451
84,42,0.5806451,0.5806451
84,43,0.5806451,0.5806451
84,44,0.5806451,0.5806451
84,45,0.5806451,0.5806451
84,46,0.5806451,0.5806451
84,47,0.5806451,0.5806451
84,48,0.5806451,0.5806451
84,49,0.5806451,0.5806451
84,50,0.5806451,0.5806451
84,51,0.5806451,0.5806451
84,52,0.5806451,0.5806451
84,53,0.5806451,0.5806451
84,54,0.5806451,0.5806451
84,55,0.5806451,0.5806451
84,56,0.5806451,0.5806451
84,57,0.5806451,0.5806451
84,58,0.5806451,0.5806451
84,59,0.5806451,0.5806451
84,60,0.5806451,0.5806451
84,61,0.5806451,0.5806451
84,62,0.5806451,0.5806451
84,63,0.5806451,0.5806451
84,64,0.5806451,0.5806451
84,65,0.5806451,0.5806451
84,66,0.5806451,0.5806451
84,67,0.5806451,0.5806451
84,68,0.5806451,0.5806451
84,69,0.5806451,0.5806451
84,70,0.5806451,0.5806451
84,71,0.5806451,0.5806451
84,72,0.5806451,0.5806451
84,73,0.5806451,0.5806451
84,74,0.5806451,0.5806451
84,75,0.5806451,0.5806451
84,76,0.5806451,0.5806451
84,77,0.5806451,0.5806451
84,78,0.5806451,0.5806451
84,79,0.5806451,0.5806451
84,80,0.5806451,0.5806451
84,81,0.5806451,0.5806451
84,82,0.5806451,0.5806451
84,83,0.5806451,0.5806451
84,84,0.5806451,0.5806451
84,85,0.5806451,0.5806451
84,86,0.5806451,0.5806451
84,87,0.5806451,0.5806451
84,88,0.5806451,0.5806451
84,89,0.5806451,0.5806451
84,90,0.5806451,0.5806451
84,91,0.5806451,0.5806451
84,92,0.5806451,0.5806451
84,93,0.5806451,0.5806451
84,94,0.5806451,0.5806451
84,95,0.5806451,0.5806451
84,96,0.5806451,0.5806451
84,97,0.5806451,0.5806451
84,98,0.5806451,0.5806451
84,99,0.5806451,0.5806451
85,0,0.5806451,0.5806451
85,1,0.5806451,0.5806451
85,2,0.5806451,0.5806451
85,3,0.5806451,0.5806451
85,4,0.5806451,0.5806451
85,5,0.5806451,0.5806451
85,6,0.5806451,0.5806451
85,7,0.5806451,0.5806451
85,8,0.5806451,0.5806451
85,9,0.5806451,0.5806451
85,10,0.5806451,0.5806451
85,11,0.5806451,0.5806451
85,12,0.5806451,0.5806451
85,13,0.5806451,0.5806451
85,14,0.5806451,0.5806451
85,15,0.5806451,0.5806451
85,16,0.5806451,0.5806451
85,17,0.5806451,0.5806451
85,18,0.5806451,0.5806451
85,19,0.5806451,0.5806451
85,20,0.5806451,0.5806451
85,21,0.5806451,0.5806451
85,22,0.5806451,0.5806451
85,23,0.5806451,0.5806451
85,24,0.5806451,0.5806451
85,25,0.5806451,0.5806451
85,26,0.5806451,0.5806451
85,27,0.5806451,0.5806451
85,28,0.5806451,0.5806451
85,29,0.5806451,0.5806451
85,30,0.5806451,0.5806451
85,31,0.5806451,0.5806451
85,32,0.5806451,0.5806451
85,33,0.5806451,0.5806451
85,34,0.5806451,0.5806451
85,35,0.5806451,0.5806451
85,36,0.5806451,0.5806451
85,37,0.5806451,0.5806451
85,38,0.5806451,0.5806451
85,39,0.5806451,0.5806451
85,40,0.5806451,0.5806451
85,41,0.5806451,0.5806451
85,42,0.5806451,0.5806451
85,43,0.5806451,0.5806451
85,44,0.5806451,0.5806451
85,45,0.5806451,0.5806451
85,46,0.5806451,0.5806451
85,47,0.5806451,0.5806451
85,48,0.5806451,0.5806451
85,49,0.5806451,0.5806451
85,50,0.5806451,0.5806451
85,51,0.5806451,0.5806451
85,52,0.5806451,0.5806451
85,53,0.5806451,0.5806451
85,54,0.5806451,0.5806451
85,55,0.5806451,0.5806451
85,56,0.5806451,0.5806451
85,57,0.5806451,0.5806451
85,58,0.5806451,0.5806451
85,59,0.5806451,0.5806451
85,60,0.5806451,0.5806451
85,61,0.5806451,0.5806451
85,62,0.5806451,0.5806451
85,63,0.5806451,0.5806451
85,64,0.5806451,0.5806451
85,65,0.5806451,0.5806451
85,66,0.5806451,0.5806451
85,67,0.5806451,0.5806451
85,68,0.5806451,0.5806451
85,69,0.5806451,0.5806451
85,70,0.5806451,0.5806451
85,71,0.5806451,0.5806451
85,72,0.5806451,0.5806451
85,73,0.5806451,0.5806451
85,74,0.5806451,0.5806451
85,75,0.5806451,0.5806451
85,76,0.5806451,0.5806451
85,77,0.5806451,0.5806451
85,78,0.5806451,0.5806451
85,79,0.5806451,0.5806451
85,80,0.5806451,0.5806451
85,81,0.5806451,0.5806451
85,82,0.5806451,0.5806451
85,83,0.5806451,0.5806451
85,84,0.5806451,0.5806451
85,85,0.5806451,0.5806451
85,86,0.5806451,0.5806451
85,87,0.5806451,0.5806451
85,88,0.5806451,0.5806451
85,89,0.5806451,0.5806451
85,90,0.5806451,0.5806451
85,91,0.5806451,0.5806451
85,92,0.5806451,0.5806451
85,93,0.5806451,0.5806451
85,94,0.5806451,0.5806451
85,95,0.5806451,0.5806451
85,96,0.5806451,0.5806451
85,97,0.5806451,0.5806451
85,98,0.5806451,0.5806451
85,99,0.5806451,0.5806451
86,0,0.5806451,0.5806451
86,1,0.5806451,0.5806451
86,2,0.5806451,0.5806451
86,3,0.5806451,0.5806451
86,4,0.5806451,0.5806451
86,5,0.5806451,0.5806451
86,6,0.5806451,0.5806451
86,7,0.5806451,0.5806451
86,8,0.5806451,0.5806451
86,9,0.5806451,0.5806451
86,10,0.5806451,0.5806451
86,11,0.5806451,0.5806451
86,12,0.5806451,0.5806451
86,13,0.5806451,0.5806451
86,14,0.5806451,0.5806451
86,15,0.5806451,0.5806451
86,16,0.5806451,0.5806451
86,17,0.5806451,0.5806451
86,18,0.5806451,0.5806451
86,19,0.5806451,0.5806451
86,20,0.5806451,0.5806451
86,21,0.5806451,0.5806451
86,22,0.5806451,0.5806451
86,23,0.5806451,0.5806451
86,24,0.5806451,0.5806451
86,25,0.5806451,0.5806451
86,26,0.5806451,0.5806451
86,27,0.5806451,0.5806451
86,28,0.5806451,0.5806451
86,29,0.5806451,0.5806451
86,30,0.5806451,0.5806451
86,31,0.5806451,0.5806451
86,32,0.5806451,0.5806451
86,33,0.5806451,0.5806451
86,34,0.5806451,0.5806451
86,35,0.5806451,0.5806451
86,36,0.5806451,0.5806451
86,37,0.5806451,0.5806451
86,38,0.5806451,0.5806451
86,39,0.5806451,0.5806451
86,40,0.5806451,0.5806451
86,41,0.5806451,0.5806451
86,42,0.5806451,0.5806451
86,43,0.5806451,0.5806451
86,44,0.5806451,0.5806451
86,45,0.5806451,0.5806451
86,46,0.5806451,0.5806451
86,47,0.5806451,0.5806451
86,48,0.5806451,0.5806451
86,49,0.5806451,0.5806451
86,50,0.5806451,0.5806451
86,51,0.5806451,0.5806451
86,52,0.5806451,0.5806451
86,53,0.5806451,0.5806451
86,54,0.5806451,0.5806451
86,55,0.5806451,0.5806451
86,56,0.5806451,0.5806451
86,57,0.5806451,0.5806451
86,58,0.5806451,0.5806451
86,59,0.5806451,0.5806451
86,60,0.5806451,0.5806451
86,61,0.5806451,0.5806451
86,62,0.5806451,0.5806451
86,63,0.5806451,0.5806451
86,64,0.5806451,0.5806451
86,65,0.5806451,0.5806451
86,66,0.5806451,0.5806451
86,67,0.5806451,0.5806451
86,68,0.5806451,0.5806451
86,69,0.5806451,0.5806451
86,70,0.5806451,0.5806451
86,71,0.5806451,0.5806451
86,72,0.5806451,0.5806451
86,73,0.5806451,0.5806451
86,74,0.5806451,0.5806451
86,75,0.5806451,0.5806451
86,76,0.5806451,0.5806451
86,77,0.5806451,0.5806451
86,78,0.5806451,0.5806451
86,79,0.5806451,0.5806451
86,80,0.5806451,0.5806451
86,81,0.5806451,0.5806451
86,82,0.5806451,0.5806451
86,83,0.5806451,0.5806451
86,84,0.5806451,0.5806451
86,85,0.5806451,0.5806451
86,86,0.5806451,0.5806451
86,87,0.5806451,0.5806451
86,88,0.5806451,0.5806451
86,89,0.5806451,0.5806451
86,90,0.5806451,0.5806451
86,91,0.5806451,0.5806451
86,92,0.5806451,0.5806451
86,93,0.5806451,0.5806451
86,94,0.5806451,0.5806451
86,95,0.5806451,0.5806451
86,96,0.5806451,0.5806451
86,97,0.5806451,0.5806451
86,98,0.5806451,0.5806451
86,99,0.5806451,0.5806451
87,0,0.5806451,0.5806451
87,1,0.5806451,0.5806451
87,2,0.5806451,0.5806451
87,3,0.5806451,0.5806451
87,4,0.5806451,0.5806451
87,5,0.5806451,0.5806451
87,6,0.5806451,0.5806451
87,7,0.5806451,0.5806451
87,8,0.5806451,0.5806451
87,9,0.5806451,0.5806451
87,10,0.5806451,0.5806451
87,11,0.5806451,0.5806451
87,12,0.5806451,0.5806451
87,13,0.5806451,0.5806451
87,14,0.5806451,0.5806451
87,15,0.5806451,0.5806451
87,16,0.5806451,0.5806451
87,17,0.5806451,0.5806451
87,18,0.5806451,0.5806451
87,19,0.5806451,0.5806451
87,20,0.5806451,0.5806451
87,21,0.5806451,0.5806451
87,22,0.5806451,0.5806451
87,23,0.5806451,0.5806451
87,24,0.5806451,0.5806451
87,25,0.5806451,0.5806451
87,26,0.5806451,0.5806451
87,27,0.5806451,0.5806451
87,28,0.5806451,0.5806451
87,29,0.5806451,0.5806451
87,30,0.5806451,0.5806451
87,31,0.5806451,0.5806451
87,32,0.5806451,0.5806451
87,33,0.5806451,0.5806451
87,34,0.5806451,0.5806451
87,35,0.5806451,0.5806451
87,36,0.5806451,0.5806451
87,37,0.5806451,0.5806451
87,38,0.5806451,0.5806451
87,39,0.5806451,0.5806451
87,40,0.5806451,0.5806451
87,41,0.5806451,0.5806451
87,42,0.5806451,0.5806451
87,43,0.5806451,0.5806451
87,44,0.5806451,0.5806451
87,45,0.5806451,0.5806451
87,46,0.5806451,0.5806451
87,47,0.5806451,0.5806451
87,48,0.5806451,0.5806451
87,49,0.5806451,0.5806451
87,50,0.5806451,0.5806451
87,51,0.5806451,0.5806451
87,52,0.5806451,0.5806451
87,53,0.5806451,0.5806451
87,54,0.5806451,0.5806451
87,55,0.5806451,0.5806451
87,56,0.5806451,0.5806451
87,57,0.5806451,0.5806451
87,58,0.5806451,0.5806451
87,59,0.5806451,0.5806451
87,60,0.5806451,0.5806451
87,61,0.5806451,0.5806451
87,62,0.5806451,0.5806451
87,63,0.5806451,0.5806451
87,64,0.5806451,0.5806451
87,65,0.5806451,0.5806451
87,66,0.5806451,0.5806451
87,67,0.5806451,0.5806451
87,68,0.5806451,0.5806451
87,69,0.5806451,0.5806451
87,70,0.5806451,0.5806451
87,71,0.5806451,0.5806451
87,72,0.5806451,0.5806451
87,73,0.5806451,0.5806451
87,74,0.5806451,0.5806451
87,75,0.5806451,0.5806451
87,76,0.5806451,0.5806451
87,77,0.5806451,0.5806451
87,78,0.5806451,0.5806451
87,79,0.5806451,0.5806451
87,80,0.5806451,0.5806451
87,81,0.5806451,0.5806451
87,82,0.5806451,0.5806451
87,83,0.5806451,0.5806451
87,84,0.5806451,0.5806451
87,85,0.5806451,0.5806451
87,86,0.5806451,0.5806451
87,87,0.5806451,0.5806451
87,88,0.5806451,0.5806451
87,89,0.5806451,0.5806451
87,90,0.5806451,0.5806451
87,91,0.5806451,0.5806451
87,92,0.5806451,0.5806451
87,93,0.5806451,0.5806451
87,94,0.5806451,0.5806451
87,95,0.5806451,0.5806451
87,96,0.5806451,0.5806451
87,97,0.5806451,0.5806451
87,98,0.5806451,0.5806451
87,99,0.5806451,0.5806451
88,0,0.5806451,0.5806451
88,1,0.5806451,0.5806451
88,2,0.5806451,0.5806451
88,3,0.5806451,0.5806451
88,4,0.5806451,0.5806451
88,5,0.5806451,0.5806451
88,6,0.5806451,0.5806451
88,7,0.5806451,0.5806451
88,8,0.5806451,0.5806451
88,9,0.5806451,0.5806451
88,10,0.5806451,0.5806451
88,11,0.5806451,0.5806451
88,12,0.5806451,0.5806451
88,13,0.5806451,0.5806451
88,14,0.5806451,0.5806451
88,15,0.5806451,0.5806451
88,16,0.5806451,0.5806451
88,17,0.5806451,0.5806451
88,18,0.5806451,0.5806451
88,19,0.5806451,0.5806451
88,20,0.5806451,0.5806451
88,21,0.5806451,0.5806451
88,22,0.5806451,0.5806451
88,23,0.5806451,0.5806451
88,24,0.5806451,0.5806451
88,25,0.5806451,0.5806451
88,26,0.5806451,0.5806451
88,27,0.5806451,0.5806451
88,28,0.5806451,0.5806451
88,29,0.5806451,0.5806451
88,30,0.5806451,0.5806451
88,31,0.5806451,0.5806451
88,32,0.5806451,0.5806451
88,33,0.5806451,0.5806451
88,34,0.5806451,0.5806451
88,35,0.5806451,0.5806451
88,36,0.5806451,0.5806451
88,37,0.5806451,0.5806451
88,38,0.5806451,0.5806451
88,39,0.5806451,0.5806451
88,40,0.5806451,0.5806451
88,41,0.5806451,0.5806451
88,42,0.5806451,0.5806451
88,43,0.5806451,0.5806451
88,44,0.5806451,0.5806451
88,45,0.5806451,0.5806451
88,46,0.5806451,0.5806451
88,47,0.5806451,0.5806451
88,48,0.5806451,0.5806451
88,49,0.5806451,0.5806451
88,50,0.5806451,0.5806451
88,51,0.5806451,0.5806451
88,52,0.5806451,0.5806451
88,53,0.5806451,0.5806451
88,54,0.5806451,0.5806451
88,55,0.5806451,0.5806451
88,56,0.5806451,0.5806451
88,57,0.5806451,0.5806451
88,58,0.5806451,0.5806451
88,59,0.5806451,0.5806451
88,60,0.5806451,0.5806451
88,61,0.5806451,0.5806451
88,62,0.5806451,0.5806451
88,63,0.5806451,0.5806451
88,64,0.5806451,0.5806451
88,65,0.5806451,0.5806451
88,66,0.5806451,0.5806451
88,67,0.5806451,0.5806451
88,68,0.5806451,0.5806451
88,69,0.5806451,0.5806451
88,70,0.5806451,0.5806451
88,71,0.5806451,0.5806451
88,72,0.5806451,0.5806451
88,73,0.5806451,0.5806451
88,74,0.5806451,0.5806451
88,75,0.5806451,0.5806451
88,76,0.5806451,0.5806451
88,77,0.5806451,0.5806451
88,78,0.5806451,0.5806451
88,79,0.5806451,0.5806451
88,80,0.5806451,0.5806451
88,81,0.5806451,0.5806451
88,82,0.5806451,0.5806451
88,83,0.5806451,0.5806451
88,84,0.5806451,0.5806451
88,85,0.5806451,0.5806451
88,86,0.5806451,0.5806451
88,87,0.5806451,0.5806451
88,88,0.5806451,0.5806451
88,89,0.5806451,0.5806451
88,90,0.5806451,0.5806451
88,91,0.5806451,0.5806451
88,92,0.5806451,0.5806451
88,93,0.5806451,0.5806451
88,94,0.5806451,0.5806451
88,95,0.5806451,0.5806451
88,96,0.5806451,0.5806451
88,97,0.5806451,0.5806451
88,98,0.5806451,0.5806451
88,99,0.5806451,0.5806451
89,0,0.5806451,0.5806451
89,1,0.5806451,0.5806451
89,2,0.5806451,0.5806451
89,3,0.5806451,0.5806451
89,4,0.5806451,0.5806451
89,5,0.5806451,0.5806451
89,6,0.5806451,0.5806451
89,7,0.5806451,0.5806451
89,8,0.5806451,0.5806451
89,9,0.5806451,0.5806451
89,10,0.5806451,0.5806451
89,11,0.5806451,0.5806451
89,12,0.5806451,0.5806451
89,13,0.5806451,0.5806451
89,14,0.5806451,0.5806451
89,15,0.5806451,0.5806451
89,16,0.5806451,0.5806451
89,17,0.5806451,0.5806451
89,18,0.5806451,0.5806451
89,19,0.5806451,0.5806451
89,20,0.5806451,0.5806451
89,21,0.5806451,0.5806451
89,22,0.5806451,0.5806451
89,23,0.5806451,0.5806451
89,24,0.5806451,0.5806451
89,25,0.5806451,0.5806451
89,26,0.5806451,0.5806451
89,27,0.5806451,0.5806451
89,28,0.5806451,0.5806451
89,29,0.5806451,0.5806451
89,30,0.5806451,0.5806451
89,31,0.5806451,0.5806451
89,32,0.5806451,0.5806451
89,33,0.5806451,0.5806451
89,34,0.5806451,0.5806451
89,35,0.5806451,0.5806451
89,36,0.5806451,0.5806451
89,37,0.5806451,0.5806451
89,38,0.5806451,0.5806451
89,39,0.5806451,0.5806451
89,40,0.5806451,0.5806451
89,41,0.5806451,0.5806451
89,42,0.5806451,0.5806451
89,43,0.5806451,0.5806451
89,44,0.5806451,0.5806451
89,45,0.5806451,0.5806451
89,46,0.5806451,0.5806451
89,47,0.5806451,0.5806451
89,48,0.5806451,0.5806451
89,49,0.5806451,0.5806451
89,50,0.5806451,0.5806451
89,51,0.5806451,0.5806451
89,52,0.5806451,0.5806451
89,53,0.5806451,0.5806451
89,54,0.5806451,0.5806451
89,55,0.5806451,0.5806451
89,56,0.5806451,0.5806451
89,57,0.5806451,0.5806451
89,58,0.5806451,0.5806451
89,59,0.5806451,0.5806451
89,60,0.5806451,0.5806451
89,61,0.5806451,0.5806451
89,62,0.5806451,0.5806451
89,63,0.5806451,0.5806451
89,64,0.5806451,0.5806451
89,65,0.5806451,0.5806451
89,66,0.5806451,0.5806451
89,67,0.5806451,0.5806451
89,68,0.5806451,0.5806451
89,69,0.5806451,0.5806451
89,70,0.5806451,0.5806451
89,71,0.5806451,0.5806451
89,72,0.5806451,0.5806451
89,73,0.5806451,0.5806451
89,74,0.5806451,0.5806451
89,75,0.5806451,0.5806451
89,76,0.5806451,0.5806451
89,77,0.5806451,0.5806451
89,78,0.5806451,0.5806451
89,79,0.5806451,0.5806451
89,80,0.5806451,0.5806451
89,81,0.5806451,0.5806451
89,82,0.5806451,0.5806451
89,83,0.5806451,0.5806451
89,84,0.5806451,0.5806451
89,85,0.5806451,0.5806451
89,86,0.5806451,0.5806451
89,87,0.5806451,0.5806451
89,88,0.5806451,0.5806451
89,89,0.5806451,0.5806451
89,90,0.5806451,0.5806451
89,91,0.5806451,0.5806451
89,92,0.5806451,0.5806451
89,93,0.5806451,0.5806451
89,94,0.5806451,0.5806451
89,95,0.5806451,0.5806451
89,96,0.5806451,0.5806451
89,97,0.5806451,0.5806451
89,98,0.5806451,0.5806451
89,99,0.5806451,0.5806451
90,0,0.5806451,0.5806451
90,1,0.5806451,0.5806451
90,2,0.5806451,0.5806451
90,3,0.5806451,0.5806451
90,4,0.5806451,0.5806451
90,5,0.5806451,0.5806451
90,6,0.5806451,0.5806451
90,7,0.5806451,0.5806451
90,8,0.5806451,0.5806451
90,9,0.5806451,0.5806451
90,10,0.5806451,0.5806451
90,11,0.5806451,0.5806451
90,12,0.5806451,0.5806451
90,13,0.5806451,0.5806451
90,14,0.5806451,0.5806451
90,15,0.5806451,0.5806451
90,16,0.5806451,0.5806451
90,17,0.5806451,0.5806451
90,18,0.5806451,0.5806451
90,19,0.5806451,0.5806451
90,20,0.5806451,0.5806451
90,21,0.5806451,0.5806451
90,22,0.5806451,0.5806451
90,23,0.5806451,0.5806451
90,24,0.5806451,0.5806451
90,25,0.5806451,0.5806451
90,26,0.5806451,0.5806451
90,27,0.5806451,0.5806451
90,28,0.5806451,0.5806451
90,29,0.5806451,0.5806451
90,30,0.5806451,0.5806451
90,31,0.5806451,0.5806451
90,32,0.5806451,0.5806451
90,33,0.5806451,0.5806451
90,34,0.5806451,0.5806451
90,35,0.5806451,0.5806451
90,36,0.5806451,0.5806451
90,37,0.5806451,0.5806451
90,38,0.5806451,0.5806451
90,39,0.5806451,0.5806451
90,40,0.5806451,0.5806451
90,41,0.5806451,0.5806451
90,42,0.5806451,0.5806451
90,43,0.5806451,0.5806451
90,44,0.5806451,0.5806451
90,45,0.5806451,0.5806451
90,46,0.5806451,0.5806451
90,47,0.5806451,0.5806451
90,48,0.5806451,0.5806451
90,49,0.5806451,0.5806451
90,50,0.5806451,0.5806451
90,51,0.5806451,0.5806451
90,52,0.5806451,0.5806451
90,53,0.5806451,0.5806451
90,54,0.5806451,0.5806451
90,55,0.5806451,0.5806451
90,56,0.5806451,0.5806451
90,57,0.5806451,0.5806451
90,58,0.5806451,0.5806451
90,59,0.5806451,0.5806451
